species,latitude,longitude,year,country,dataset
Carcharodon carcharias,37.702522,-122.500884,2025,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-36.05226,136.72057,2025,Australia,40c0f670-ee87-4576-be9d-2725e0b47035
Carcharodon carcharias,-50.500705,166.279864,2025,New Zealand,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-45.770317,166.498283,2025,New Zealand,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-46.608603,169.376728,2025,New Zealand,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-50.500713,166.27977,2025,New Zealand,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-8.636958,115.500874,2025,Indonesia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-37.50905,176.113362,2025,New Zealand,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-46.588778,168.062892,2025,New Zealand,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-34.103961,22.143995,2025,South Africa,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-35.224883,136.073633,2025,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-35.111128,137.496017,2025,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-34.415029,137.917558,2025,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.970772,-121.92506,2025,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.977523,-121.933461,2025,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-35.137933,137.705686,2025,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.971732,-121.926948,2025,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,29.52,-81.68,2025,United States of America,2fba9985-ac30-46cb-99bf-91ccde0d8d2f
Carcharodon carcharias,-34.919774,138.49192,2025,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,42.689606,-70.450278,2025,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,40.794439,-72.564704,2025,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,44.52273,-63.950657,2025,Canada,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,41.893588,-70.53605,2025,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-32.713043,152.150663,2025,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.813385,-121.789047,2025,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.816994,-121.78828,2025,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.910228,-121.921988,2025,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,41.788917,-70.209489,2025,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,44.597774,-64.057034,2025,Canada,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,44.636186,-64.034207,2025,Canada,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,44.636185,-64.034211,2025,Canada,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,33.460743,-118.396723,2025,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,41.787863,-70.083236,2025,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,43.493278,-65.994643,2025,Canada,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,52.0,4.15,2025,Netherlands,8a863029-f435-446a-821e-275f4f641165
Carcharodon carcharias,32.556508,-117.214303,2025,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-35.32754,136.116976,2025,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-34.67302,135.955847,2025,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,43.493637,-65.995784,2025,Canada,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-35.216814,136.07441,2025,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-46.831166,168.224144,2024,New Zealand,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,32.916355,-117.258972,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,32.92387,-117.258688,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-35.23024,136.0707,2024,Australia,40c0f670-ee87-4576-be9d-2725e0b47035
Carcharodon carcharias,-34.641562,134.798036,2024,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-46.832047,168.222743,2024,New Zealand,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-35.6259,174.550968,2024,New Zealand,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,38.143555,20.423879,2024,Greece,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.90762,-121.9226,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,34.410551,-119.685959,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,34.410259,-119.685906,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-32.793448,28.163898,2024,South Africa,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,32.923567,-117.258661,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-35.232427,136.063475,2024,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-35.22568,136.072938,2024,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.975594,-121.92457,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.95945,-121.885247,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.969951,-121.925017,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.973252,-121.926535,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.973902,-121.930069,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.975035,-121.927393,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-34.81872,136.21147,2024,Australia,40c0f670-ee87-4576-be9d-2725e0b47035
Carcharodon carcharias,36.800741,-121.947311,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.972144,-121.916508,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,34.41041,-119.68593,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,34.4103,-119.6856,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.950925,-121.912081,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,42.209286,-70.476173,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,44.529509,-66.765264,2024,Canada,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,33.302322,-117.849518,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.954172,-122.088223,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,33.302087,-117.853447,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,38.168719,24.595871,2024,Greece,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,42.680784,-70.738074,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,37.701408,-123.009966,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,41.921863,-69.974045,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,53.465347,-131.92952,2024,Canada,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,53.465263,-131.928151,2024,Canada,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-35.125098,150.635179,2024,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,37.697369,-122.997843,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-36.484575,174.33025,2024,New Zealand,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,42.87491,6.47407,2024,France,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,34.427165,-77.546123,2024,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,29.68,-81.52,2024,United States of America,2fba9985-ac30-46cb-99bf-91ccde0d8d2f
Carcharodon carcharias,-38.06594,174.824114,2024,New Zealand,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-46.835261,168.222996,2024,New Zealand,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,30.395346,125.915207,2023,China,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-34.81726,136.22101,2023,Australia,40c0f670-ee87-4576-be9d-2725e0b47035
Carcharodon carcharias,-34.81726,136.221,2023,Australia,40c0f670-ee87-4576-be9d-2725e0b47035
Carcharodon carcharias,-35.252437,136.091007,2023,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,34.406585,-119.551524,2023,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-35.229801,136.074729,2023,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-35.229812,136.074897,2023,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-35.230752,136.073166,2023,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,40.088947,-71.763535,2023,United States of America,38ae6f84-4b5b-40bb-bf0d-56bf6ef74a52
Carcharodon carcharias,39.742302,-71.953468,2023,United States of America,38ae6f84-4b5b-40bb-bf0d-56bf6ef74a52
Carcharodon carcharias,-35.230127,136.072914,2023,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,32.923502,-117.259069,2023,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,42.064549,-70.099526,2023,United States of America,38ae6f84-4b5b-40bb-bf0d-56bf6ef74a52
Carcharodon carcharias,-42.535,148.181,2023,Australia,18c93d12-34fb-4d3f-903c-b77215a1dcc9
Carcharodon carcharias,-36.577661,174.843879,2023,New Zealand,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.972886,-121.925501,2023,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.972279,-121.922713,2023,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.972258,-121.931403,2023,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.967621,-121.923249,2023,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.975279,-121.93457,2023,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.976252,-121.93354,2023,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,33.030731,-117.307468,2023,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.971788,-121.934943,2023,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,42.065976,-70.089199,2023,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-34.452926,172.782598,2023,New Zealand,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,32.918482,-117.2604,2023,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,41.30426,-69.76802,2023,United States of America,ed8817bd-2087-4667-bcd1-f2f82f9ca894
Carcharodon carcharias,37.696547,-122.999392,2023,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,46.689434,-60.35927,2023,Canada,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,46.689459,-60.359204,2023,Canada,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-35.325646,136.117528,2023,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-35.328132,136.11949,2023,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,33.312026,-117.498099,2023,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.879458,-121.828095,2023,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,46.444558,-62.783443,2023,Canada,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,43.19712,5.22393,2023,France,8e9974a4-12e2-475f-9aec-5abdf24a1f50
Carcharodon carcharias,43.181932,-68.947294,2023,United States of America,afdb36af-70e2-4553-bd9b-c129f212cfdc
Carcharodon carcharias,44.469833,-63.716333,2023,Canada,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,44.468062,-63.715309,2023,Canada,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,35.718595,-75.493903,2023,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,35.718514,-75.493819,2023,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-46.704159,168.227618,2023,New Zealand,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-34.071817,22.235323,2023,South Africa,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-34.680078,173.587326,2023,New Zealand,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,32.923738,-117.258675,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-39.171795,177.235519,2022,New Zealand,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-36.593437,174.801098,2022,New Zealand,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-36.141542,175.530822,2022,New Zealand,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-35.121086,150.413934,2022,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-35.23036,136.07071,2022,Australia,40c0f670-ee87-4576-be9d-2725e0b47035
Carcharodon carcharias,-34.81738,136.22101,2022,Australia,40c0f670-ee87-4576-be9d-2725e0b47035
Carcharodon carcharias,-36.479922,174.388282,2022,New Zealand,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,47.10045,-124.32682,2022,United States of America,fd46d7b5-067e-40da-82ea-7c7b96178192
Carcharodon carcharias,47.11363,-124.26391,2022,United States of America,fd46d7b5-067e-40da-82ea-7c7b96178192
Carcharodon carcharias,47.08725,-124.38969,2022,United States of America,fd46d7b5-067e-40da-82ea-7c7b96178192
Carcharodon carcharias,32.870243,-117.2549,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-35.329569,136.118353,2022,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-37.527291,176.112436,2022,New Zealand,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-34.81796,136.21151,2022,Australia,40c0f670-ee87-4576-be9d-2725e0b47035
Carcharodon carcharias,-34.102724,22.188117,2022,South Africa,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-35.236713,136.068156,2022,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.966942,-121.916423,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.976486,-121.934431,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,37.658475,-122.493705,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-34.104722,23.395278,2022,South Africa,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,29.049383,-118.269596,2022,Mexico,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.974444,-121.930856,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,53.609864,-131.930342,2022,Canada,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,42.114834,-70.272332,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-34.098693,23.376757,2022,South Africa,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-34.609154,19.255078,2022,South Africa,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,37.620011,-122.4986,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,32.916011,-117.258278,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-34.035086,23.046469,2022,South Africa,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,32.916334,-117.259423,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,44.901374,-66.823289,2022,Canada,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,35.137944,-120.646256,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-34.10611,23.40865,2022,South Africa,8e9974a4-12e2-475f-9aec-5abdf24a1f50
Carcharodon carcharias,42.864904,-70.669735,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-34.150448,22.121389,2022,South Africa,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,42.060528,-70.076709,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,52.05,4.15,2022,Netherlands,8a863029-f435-446a-821e-275f4f641165
Carcharodon carcharias,-35.77037,138.29591,2022,Australia,40c0f670-ee87-4576-be9d-2725e0b47035
Carcharodon carcharias,43.815895,-64.582964,2022,Canada,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,29.030662,-118.27079,2022,Mexico,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,32.928417,-117.260041,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-35.893968,173.687512,2022,New Zealand,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,32.915931,-117.258345,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,38.689724,-74.122963,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,38.313364,-123.048769,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-35.902903,173.696931,2022,New Zealand,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,38.690163,-74.121583,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,32.918913,-117.258575,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-35.23193,136.076535,2022,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-35.951139,173.741167,2022,New Zealand,e2980e63-d152-4219-8c1e-0ffdef3ea6aa
Carcharodon carcharias,31.428889,130.196944,2022,Japan,80f63c1e-f762-11e1-a439-00145eb45e9a
Carcharodon carcharias,-49.49883,70.16,2022,French Southern Territories,516b1d1f-bd16-44d7-ac6e-c21b9a17ab9d
Carcharodon carcharias,-49.54944,69.77528,2022,French Southern Territories,516b1d1f-bd16-44d7-ac6e-c21b9a17ab9d
Carcharodon carcharias,-49.38746,69.94117,2022,French Southern Territories,516b1d1f-bd16-44d7-ac6e-c21b9a17ab9d
Carcharodon carcharias,-49.46444,69.73417,2022,French Southern Territories,516b1d1f-bd16-44d7-ac6e-c21b9a17ab9d
Carcharodon carcharias,-27.9,153.74,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharodon carcharias,-27.1,153.57,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharodon carcharias,-32.47,152.56,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharodon carcharias,-32.45,152.55,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharodon carcharias,-32.46,152.55,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharodon carcharias,-30.2,153.28,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharodon carcharias,37.1744,25.436048,2021,Greece,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-34.104019,23.395557,2021,South Africa,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-26.93,153.53,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharodon carcharias,-32.48,152.57,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharodon carcharias,-33.8,151.31,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharodon carcharias,-30.21,153.23,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharodon carcharias,-30.21,153.25,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharodon carcharias,-27.81,153.62,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharodon carcharias,-27.99,153.53,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharodon carcharias,-26.26,153.33,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharodon carcharias,-30.21,153.24,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharodon carcharias,36.974871,-121.927674,2021,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.976484,-121.932186,2021,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.892666,-121.851695,2021,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.975648,-121.929818,2021,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,36.975272,-121.931945,2021,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-30.21,153.21,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharodon carcharias,-30.21,153.2,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharodon carcharias,-30.21,153.26,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharodon carcharias,-27.28,153.63,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharodon carcharias,-30.21,153.22,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharodon carcharias,36.975222,-121.923701,2021,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-34.10018,23.380688,2021,South Africa,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,40.032825,-124.076661,2021,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-30.21,153.19,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharodon carcharias,40.837297,-70.381342,2021,United States of America,a828a9c8-2c1a-44d9-a963-bd0c6595c3d9
Carcharodon carcharias,40.977997,-70.358138,2021,United States of America,a828a9c8-2c1a-44d9-a963-bd0c6595c3d9
Carcharodon carcharias,40.829211,-70.428858,2021,United States of America,a828a9c8-2c1a-44d9-a963-bd0c6595c3d9
Carcharodon carcharias,32.888644,-117.254512,2021,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,32.888793,-117.254594,2021,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,32.888547,-117.254535,2021,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,-23.902999,35.553809,2021,Mozambique,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,41.37109,-70.515686,2021,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,41.821373,-69.936534,2021,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,41.564377,-69.973966,2021,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharodon carcharias,40.822536,-70.55454,2021,United States of America,a828a9c8-2c1a-44d9-a963-bd0c6595c3d9
Carcharodon carcharias,40.929005,-70.451925,2021,United States of America,a828a9c8-2c1a-44d9-a963-bd0c6595c3d9
Carcharodon carcharias,40.820822,-70.403312,2021,United States of America,a828a9c8-2c1a-44d9-a963-bd0c6595c3d9
Carcharodon carcharias,40.803522,-70.453368,2021,United States of America,a828a9c8-2c1a-44d9-a963-bd0c6595c3d9
Carcharodon carcharias,41.015316,-66.405937,2021,United States of America,778f6dac-ecbb-4b22-aa66-d7085513971f
Carcharodon carcharias,40.747883,-67.62204,2021,United States of America,778f6dac-ecbb-4b22-aa66-d7085513971f
Carcharodon carcharias,41.333794,-66.383797,2021,Canada,778f6dac-ecbb-4b22-aa66-d7085513971f
Carcharodon carcharias,41.333221,-66.375824,2021,Canada,778f6dac-ecbb-4b22-aa66-d7085513971f
Carcharodon carcharias,40.196125,-68.417755,2021,United States of America,778f6dac-ecbb-4b22-aa66-d7085513971f
Carcharodon carcharias,41.316113,-66.294952,2021,Canada,778f6dac-ecbb-4b22-aa66-d7085513971f
Carcharodon carcharias,40.830509,-67.99157,2021,United States of America,778f6dac-ecbb-4b22-aa66-d7085513971f
Carcharodon carcharias,42.102589,-67.325462,2021,United States of America,778f6dac-ecbb-4b22-aa66-d7085513971f
Carcharodon carcharias,40.693176,-70.84787,2021,United States of America,778f6dac-ecbb-4b22-aa66-d7085513971f
Carcharodon carcharias,39.505821,-71.335495,2021,United States of America,778f6dac-ecbb-4b22-aa66-d7085513971f
Carcharodon carcharias,40.383362,-67.427948,2021,United States of America,778f6dac-ecbb-4b22-aa66-d7085513971f
